,country,country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
32,Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,316.349935761632,332.810599463172,329.573352036164,356.250564578573,355.415897221933,351.67989513250296,399.493500097155,491.127810881653,534.2961879361039,506.968393522593,541.93225710575,449.501242155823,449.40042820988504,424.33784182473397,486.901980061879,543.301618711449,560.3910789731391,638.4858665747149,643.988226336077,690.912743468583,718.1963369694141,764.4328082461819,845.500672103578,962.095371307745,1068.43181141275,1228.4323557233802,1330.9774440087401,1757.19049597895,1828.1546768491,1819.19730959964,2258.18643535953,2563.261223801,2538.94951919964,2472.72475320595,2652.22565438023,2752.6301723367797,2930.5749227006,3286.59674376682,3243.4774374871804,3316.16702210577,3122.37606234724
33,Botswana,BWA,60.493957998383294,64.1761395717201,68.05034895866869,71.10643908476509,75.9559184671664,81.7699943344463,89.9795529147183,100.40514351126801,110.97864233084,126.54554836490101,153.32637867116998,197.19422158384603,246.541537808657,353.858479311184,428.198433216064,479.09129312507696,483.141319661,564.1290109772959,709.189337954404,947.755045659149,1181.6138697906301,1154.17857802724,1054.05594644715,1176.81953466606,1202.97600222274,1042.23975387474,1253.55531668926,1701.67813286944,2203.6466149246203,2477.9753575759196,2945.83203953801,2972.72895276223,3040.9893962339197,2973.38040121706,2970.11842524935,3219.91424224552,3221.68905579312,3258.98242785922,3039.9649435951897,3405.8210582008196,3522.3108214571002,3278.01607934706,3190.62481146154,4330.97236855283,5073.52040802149,5513.33106259322,5521.990608104449,5832.73705168476,5713.54393106428,5255.77653269313,6434.81248526822,7617.310041325509,7050.573471866809,7224.912737285641,7780.634757539741,6799.870177834129,7243.933974308391,7893.41867148033,8279.81845660293,7970.79696800641,6710.990411266
34,Central African Republic,CAF,74.68734696988359,80.6880637274186,80.2127116671332,81.9179092292569,88.29011577744129,91.83037465299542,94.398235690021,95.8964839249802,109.945910359308,105.707101319157,104.412016474153,109.453359228713,123.31065124090401,143.115846298987,146.22776727777799,193.35498211823202,225.91317449195998,248.686033177452,292.47000891963296,327.34122487471,362.400148758455,306.832239268922,320.429832125767,273.501381836801,257.35363663478597,340.20138899431,432.01175871672206,453.74621848651606,469.529167023013,449.398895759867,513.304187659237,478.50327636139394,477.122324295377,419.802703848229,271.505497625502,346.108196202762,304.631075543624,276.421596079059,278.3319014924,280.908424234562,251.207291436082,250.35714589965698,260.745458695544,293.661549027692,320.736812338314,331.163088206718,354.670863314704,404.37454291449797,464.561204695005,474.70562754305496,488.421773091439,551.749691833885,565.801164498684,380.297892777817,424.449105977749,377.422918968081,402.191634907492,450.900697005339,475.953849512777,467.908021751942,476.85111271985704
35,Canada,CAN,2259.29428549881,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.3618040814504,3047.1061470795803,3217.1592936079496,3462.67887195794,3763.9533793841706,4121.93281373693,4520.1628781257,5089.58790204875,5838.660894340121,7033.01102090736,7511.211342791509,8809.26466044933,8919.05746104275,9123.69133364505,10043.6609586669,11170.5639723393,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.069238878701,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21901.562854839198,21024.5850687045,22315.246673154503,24271.002056382098,23822.060117896403,24255.338581832202,28300.463096379102,32143.681407856202,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.083425305704,52223.696112355996,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.3564395662,46454.7433947203,46326.672637557196,43241.6178282827
36,Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.56443133046,2196.17867404012,2359.79952876444,2489.80230130814,2824.86293514625,3578.6153664721,3793.6350179595,3745.61009951245,4106.19954694038,3986.1960096351295,3946.8432944336605,4352.34033814784,4936.0393380702,5943.43906853347,7171.17416938522,8356.2676708828,9474.9760539653,12012.3922167503,14585.4147248746,12304.555659983898,12608.382874838899,13907.671817551101,13014.5058131852,13712.8087030772,14153.7476240321,12513.2018363306,12822.3762230609,14238.1967661396,16034.714970211102,16294.377000594299,16082.457710300501
37,Switzerland,CHE,1787.3603477020101,1971.31632279228,2131.39165159983,2294.18284731738,2501.2931899637697,2620.475547353,2784.73354771646,2960.7225858838397,3121.8890308771997,3344.78360254639,,,,,,,,,,,19410.1893547743,17679.8688671472,18015.1059588746,17874.2506500052,17005.5342408851,17166.518499415903,24480.4225642346,30466.109021917797,32717.9204479296,31334.9790794011,39607.8190856429,39577.748748750695,40747.925462279105,39270.114134604104,43128.014108908996,50155.974127321795,48144.5791284296,41631.4388587844,42740.128182514905,41786.2341411701,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.51922182691,74572.232372807,72083.167695454,77117.126014204,91254.03476096869,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86429.5008163592,85300.3479700289,86601.5564126289
38,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.8285093159,42444.007623373596,43382.8268494819,41804.3709161492,44545.92231316191,48858.831864857595,56751.126936232,58198.9841849805,63243.373833043894,74458.79466605191,,,,,,,,,,,,,
39,Chile,CHL,505.34932548775396,555.134402585522,638.945359978238,655.2522487425421,678.12810640018,670.395685818079,772.725716153161,753.1279578809281,756.912000888148,870.3198385480409,932.861569157008,1094.6822532292301,1173.21838912003,1640.02969981711,1554.38780304276,719.5991575343021,961.424604043232,1278.3281597291,1441.94208564388,1937.2665721033602,2542.76380632828,2979.60787872839,2156.51306610576,1709.44206937403,1624.63196763634,1444.28013827502,1517.86134513797,1760.30639801716,2026.8379142581698,2288.55494089948,2494.5267963643,2803.5627137325896,3350.2140887644105,3535.1743601022795,4024.21522782414,5107.27751262395,5349.80522678303,5745.37107556024,5446.5795218588,4957.77755686645,5074.9026160820895,4574.59471550439,4446.24937095849,4772.5637229948,6194.85272016783,7598.528877455391,9464.54850676993,10502.3507082131,10751.4816046663,10208.9079714292,12808.038339685401,14637.233440788701,15351.5407387113,15842.9364836273,14670.98891427,13574.1692377497,13753.592148512,14998.8170563212,15888.144355398,14741.7144039954,13231.7042069383
40,China,CHN,89.52054151035841,75.8058379259965,70.90941166710071,74.3136434486145,85.4985551596313,98.48677775222059,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.16299155468599,118.65457778534599,131.883561243868,157.090374298657,160.140093727686,178.34181960809602,165.40554037241998,185.42283291367298,156.396388520044,183.983152215978,194.80472218683602,197.07147449910198,203.33491950346402,225.431928890812,250.71396904698798,294.45884850496003,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692306116,377.3898394789,473.49227871998903,609.656679205465,709.4137550880021,781.7441643430141,828.580479299572,873.287061730612,959.372483635864,1053.10824300262,1148.5082904388698,1288.6432518347501,1508.66809788453,1753.41782926104,2099.22943460734,2693.97006340427,3468.30460207977,3832.2364324692207,4550.45310775599,5618.13226711491,6316.918317602161,7050.64627124287,7678.59948587722,8066.942634932059,8147.93770549385,8879.43866711453,9976.677137263001,10216.6303341031,10500.3956159637
41,Cote d'Ivoire,CIV,155.899632793964,170.243050474462,171.12863963728202,194.212529845992,226.227041791045,217.60244145006,233.614905479198,238.310487673876,271.853345495868,277.972127908897,285.273034325563,297.280360552613,331.670010106764,429.412933747764,501.552678161048,607.235001739293,694.383247143566,891.6346022584711,1074.86200816112,1189.56839662251,1266.62387688845,1004.63437278325,863.333432585532,747.7561819472211,717.8976674801311,703.5195151597791,888.528580547471,942.931007506008,924.327245161761,848.289544332952,905.322019526304,848.75311593867,870.480701711964,832.2830587257699,605.26336693829,774.6713757252521,827.762118549029,774.7270680822161,809.0130515456531,771.968406002361,652.927867802063,664.708695041625,719.9129842948489,871.6665007986571,922.855273710099,931.200076305649,949.9758278947161,1062.5569184225,1240.61489273127,1215.1667854037,1213.11299955211,1208.58319891729,1243.2734867584,1415.8716936035,1561.46441301901,1972.5456830583603,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247
42,Cameroon,CMR,118.643145152375,123.514808121384,128.594637171558,130.175274222774,137.629764066857,141.00251500175,144.015365257037,154.677890714907,168.702148776461,173.121717613681,176.57370922057598,184.903475790353,218.176053625042,269.592295990753,297.686036001171,383.44054689943397,378.123621592424,430.381399346939,574.166389497957,707.54428955229,774.1852433959109,743.7601603598799,721.21630693668,726.505955159392,749.339066162896,848.473279523312,1140.5971821824498,1216.06446737421,1104.79375307297,963.832678121054,1045.36436194844,975.471948892412,965.780738944037,1129.04935874326,626.751196456681,736.792562460215,738.200395562815,700.162272086527,735.628200919692,708.445076967461,651.610259179731,651.670578131269,711.229353732213,867.903545527514,1011.7564055524499,1012.28262956845,1063.08162787499,1195.6492107081099,1377.29863469094,1319.99742044357,1286.51588785105,1405.0941234837,1354.5455497017401,1465.63871039432,1542.62060627136,1327.50256128813,1364.3295402039698,1425.10636777271,1534.49224145452,1507.44979812212,1499.37284272297
43,"Congo, Dem. Rep.",COD,220.313989852155,197.39135916041698,235.63352441259,377.429878539264,170.467004976226,232.811127800512,253.759208730228,184.13043916017202,206.714951094744,258.606476692633,243.74978094232497,272.06542945073,292.297125486771,362.843564184467,430.70215781647397,446.97554027902703,409.524225322845,509.06677026239703,615.978907619614,587.151584760885,546.112499546726,463.67117198242005,492.532491220107,387.50766358739503,269.842724251425,240.788098157669,263.83130033462504,243.00478568946602,273.127819391893,269.592875852379,270.13054337707996,268.292496875798,220.36800725844398,275.821616897652,145.095603541252,135.823593568292,134.99516482123698,138.97904821928898,138.589100270811,102.597973159678,405.216218582649,153.59104408019698,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.08247695856903,424.60037381496,457.963747509632,486.78709511943606,497.31703907736505,471.318822463486,467.07423172679,557.064411697928,580.716860516731,556.8131852991751
44,"Congo, Rep.",COG,129.370336447463,145.405978762349,155.738527194474,157.055866084783,165.009165867241,171.646141568633,185.892255165537,194.660335629878,200.395017879914,205.534029401003,207.22130016308398,235.83728081054699,291.977492444426,374.127702881797,392.321084246093,499.20195581495005,476.850478840197,469.687930428265,523.912329082649,694.1768267644161,959.427497534547,1088.97669922363,1146.30564846519,1080.81628815487,1098.44164099004,1051.87369246428,875.451670233046,1058.2294215081401,991.518705375561,1042.05200679267,1187.54977238995,1124.89786317114,1178.0271106852001,1048.6129912605302,672.163194809393,781.525011698952,912.012351163656,810.076644427695,660.471477355426,774.7119448258901,1032.13754246093,869.100501660447,916.5880377556191,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.8544101954103,2892.41696234479,2336.16095749982,3073.5577836655702,3557.5561698838,3923.0935086094605,3883.74684788609,3776.4855678541203,2447.53930825728,2039.4532228715698,2173.68025252268,2601.41048286237,2359.17730900034,1972.5452461909301
45,Colombia,COL,251.041522886697,274.052264169385,289.917945751026,274.314957549389,328.655032086694,307.646860038546,281.566048500385,293.644264112561,292.257496192437,307.99521019573103,335.11820356768396,355.40751738159105,385.11252084799304,448.033817191843,525.525729824423,544.290906620908,623.4289690635151,773.7458155065201,904.010693463528,1061.8483448358802,1241.63958703115,1323.37657317699,1386.6729690481302,1348.80462319265,1304.17717695327,1165.04241373426,1142.93936333953,1165.98239687223,1232.2261538319199,1218.2110099369,1445.32863023383,1456.69435734689,1697.11293600516,1893.5422119373397,2284.83881295591,2539.9128772191502,2620.53876171399,2827.3795266944603,2566.0241938207396,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.46515834714,3741.0928366127296,4714.07305530503,5472.53652992425,5193.2414579507795,6336.709473984661,7335.166934476049,8050.25537167048,8218.34784431476,8114.34392085159,6175.87602970259,5870.777957241639,6376.706715526011,6729.583331981679,6424.9794924083,5332.77352412685
46,Comoros,COM,,,,,,,,,,,,,,,,,,,,,689.3984895278489,618.1972868895771,562.815025336712,570.1541214662969,534.6491149278891,553.632402654304,763.325350469944,896.1331714230259,918.8997605233291,854.4652011176801,1043.7906591952499,1000.5562905940599,1047.96514391928,1008.03846925938,690.46725005002,838.171684031953,810.54755207638,726.0523148536521,718.1212693561839,723.178255479899,647.425811810504,680.905572824133,747.9888625038001,937.7108963452021,1061.07554752819,1069.0294263185401,1114.94528131922,1240.09252846752,1393.21603163764,1344.7304060003098,1316.4912246875801,1447.9452695898,1403.36042113702,1505.33721977308,1513.83038984582,1242.58568214864,1273.0509196436801,1323.81495794544,1415.95516376531,1370.14012347374,1402.59548928279
47,Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,501.13749449253,483.12692550087195,477.93925651805495,461.23999709149905,431.237554822691,441.90662888927,602.158496333097,732.5632731235,811.398338220042,807.5623923792731,908.0881284144199,923.744280787787,1003.92954109172,1339.7295767669198,1080.15656461598,1261.10309803336,1269.12057723296,1213.6328637989,1265.1978495826,1408.98620321479,1259.35306724402,1292.22651152195,1401.8910729764902,1809.1100298476802,2024.2663812933802,2099.14841708582,2361.38010115423,3186.77993467023,3721.21999284574,3517.43015558829,3378.3234334576,3740.37410269948,3447.4831000738695,3616.0355696893203,3588.6255841840702,3043.03138156811,3130.99875340636,3292.63350335797,3617.3474454467896,3603.7752405846204,3064.2723884281895
48,Costa Rica,CRI,381.363681787435,355.00274880539297,334.309248673039,344.354656780256,352.33688492332703,372.28057805405405,393.480684289771,412.235106379122,442.779608706134,474.795303927538,533.091564923652,568.0964468111711,636.905052312237,767.3271287503931,816.036862476808,936.3368227930071,1122.80763217263,1393.00051633396,1555.54041110176,1734.61797031565,2021.54877949117,1068.50242458534,1032.99700439486,1213.5564598778901,1373.9392613492098,1432.0812477993,1572.45502472836,1571.2923096183301,1558.5058685587803,1727.87096064885,1831.0001509118601,2247.3733792849803,2605.8052250535397,2841.64277982464,3031.88877067918,3265.6933812512602,3215.1056880249703,3391.97773633551,3597.43450997823,3668.80206972168,3789.05388800024,3960.3077030743702,4042.7056860111206,4147.82436893773,4404.711884296889,4676.37936564326,5227.4659519303605,6103.741917028629,6901.38830612557,6801.0367345981995,8227.12749376825,9229.83451670274,10075.0046160014,10744.0910189401,10847.1696673041,11642.7780517123,12011.2227544174,12225.574493138502,12468.575292187099,12669.706082256298,12076.8145138494
49,Caribbean small states,CSS,448.256417447372,476.901483888726,494.73637187033097,516.739524018496,547.950527291194,580.944135963881,621.434727092336,658.350898363451,645.928307266593,695.0389817420701,755.1445593579939,811.131747023846,925.527534480403,1000.8623626892501,1285.4933030582902,1485.1613291795402,1511.8749381020498,1736.7491543316,1759.82502005686,1999.18848673151,2461.6558835374103,2683.65522411158,2940.21279062542,2942.7191694844896,2778.89334709211,2722.8282748124698,2466.2990989814703,2633.1164445761897,2775.62222203278,2827.6886233308396,2997.31956302458,2951.05963766122,2875.1897212525,3084.66082821993,3214.05180792654,3514.10074340163,3803.62328864531,4421.50707411154,4690.20395190482,4938.52388005065,5253.44208546355,5374.08324483209,5600.44257362276,5945.877889216079,6459.565376661129,7255.144088414399,8201.29050639659,9054.85142793131,10225.3804292715,8578.71674660641,9253.21402705864,9920.91016586116,10187.3015094906,10306.888156355799,10377.1128904417,10116.5199455208,9560.194679276601,9810.470067594491,10250.434070083,10355.407683765301,9192.76780070435
